Customer ID,Product,Price,Date,Category,Payment Method
CUST6624,Tablet,1883.85,28/07/2022,Books,Cash on Delivery
CUST8069,Tablet,1870.72,20/07/2022,Home Appliances,Bank Transfer
CUST1531,Monitor,392.7,25/06/2022,Automotive,Credit Card
CUST2471,Smartphone,947.59,17/11/2022,Home Appliances,Cash on Delivery
CUST3869,Tablet,1094.31,29/06/2022,Fashion,Cash on Delivery
CUST2143,Laptop,1266.68,14/06/2022,Beauty,PayPal
CUST3745,Laptop,1596.98,07/05/2022,Fashion,Debit Card
CUST3431,Tablet,1392.81,19/06/2022,Groceries,Bank Transfer
CUST5604,Headphones,1610.77,11/09/2023,Books,Bank Transfer
CUST6770,Camera,1066.05,24/06/2023,Fashion,Bank Transfer
CUST8496,Laptop,1160.27,16/05/2023,Beauty,Cash on Delivery
CUST4747,Tablet,587.47,11/04/2022,Furniture,PayPal
CUST2615,Headphones,995.25,16/08/2023,Automotive,Bank Transfer
CUST6245,Monitor,92.55,12/04/2022,Sports,PayPal
CUST7846,Monitor,1224.94,17/04/2022,Beauty,Bank Transfer
CUST9573,Tablet,626.47,25/11/2022,Electronics,Credit Card
CUST2515,Gaming Console,1642.3,10/08/2023,Electronics,Credit Card
CUST9984,Laptop,1209.08,01/10/2022,Groceries,Cash on Delivery
CUST6486,Smartwatch,866.34,02/05/2023,Toys,Credit Card
CUST4300,Tablet,146.86,09/10/2022,Automotive,Bank Transfer
CUST1300,Tablet,854.76,16/01/2023,Groceries,Credit Card
CUST2018,Tablet,691.86,30/10/2023,Books,Credit Card
CUST6035,Camera,1477.78,29/10/2023,Beauty,PayPal
CUST9507,Headphones,804.39,16/09/2023,Automotive,Debit Card
CUST1225,Headphones,425.62,15/02/2022,Fashion,Cash on Delivery
CUST1671,Laptop,464.25,07/04/2022,Electronics,PayPal
CUST1566,Keyboard,164.18,10/11/2022,Beauty,Cash on Delivery
CUST6440,Gaming Console,220.85,31/12/2023,Home Appliances,Cash on Delivery
CUST4446,Smartwatch,394.83,08/08/2023,Sports,PayPal
CUST6257,Smartphone,1260.61,23/09/2023,Groceries,Bank Transfer
CUST7206,Tablet,1420.1,04/05/2022,Fashion,Credit Card
CUST1023,Monitor,1367.26,29/10/2023,Groceries,PayPal
CUST8766,Mouse,1608.94,15/09/2023,Electronics,Credit Card
CUST4364,Smartwatch,1546.17,04/02/2022,Automotive,Credit Card
CUST3651,Headphones,583.38,14/11/2022,Groceries,PayPal
CUST3458,Mouse,1608.36,09/08/2023,Toys,Credit Card
CUST4606,Laptop,1994.49,01/11/2022,Sports,PayPal
CUST7893,Tablet,1292.71,15/03/2023,Fashion,Bank Transfer
CUST5612,Smartphone,1791.21,17/09/2022,Beauty,Cash on Delivery
CUST3271,Headphones,1708.68,22/04/2022,Automotive,Debit Card
CUST1722,Laptop,273.31,22/06/2023,Books,PayPal
CUST4449,Smartphone,635.79,18/10/2022,Toys,Cash on Delivery
CUST6512,Keyboard,1513.31,31/03/2023,Electronics,Debit Card
CUST9002,Keyboard,1406.77,07/08/2023,Beauty,Debit Card
CUST1124,Keyboard,1835.57,22/12/2022,Beauty,PayPal
CUST4192,Monitor,1988.68,09/10/2022,Beauty,Debit Card
CUST2077,Keyboard,215.37,07/04/2022,Electronics,PayPal
CUST1029,Mouse,814.03,15/03/2022,Fashion,Credit Card
CUST4866,Headphones,1655.88,01/01/2023,Fashion,Debit Card
CUST6816,Gaming Console,1158.73,30/04/2022,Beauty,Cash on Delivery
CUST9855,Smartwatch,1810.14,29/07/2023,Electronics,Bank Transfer
CUST7890,Headphones,527.89,12/05/2023,Automotive,PayPal
CUST7182,Smartphone,697.97,06/04/2023,Automotive,Bank Transfer
CUST5462,Keyboard,726.2,24/10/2023,Electronics,Cash on Delivery
CUST3094,Mouse,1677.75,06/12/2023,Fashion,Debit Card
CUST6399,Camera,834.11,03/03/2023,Sports,Credit Card
CUST7527,Camera,35.8,20/01/2023,Fashion,Credit Card
CUST7990,Tablet,1381,19/11/2022,Automotive,Bank Transfer
CUST9129,Gaming Console,1810.95,23/12/2022,Home Appliances,PayPal
CUST7088,Smartwatch,1118.73,15/05/2023,Books,Credit Card
CUST3404,Keyboard,1733.94,06/11/2022,Automotive,Cash on Delivery
CUST1171,Camera,331.5,03/11/2022,Groceries,Credit Card
CUST3561,Smartphone,329.56,23/03/2023,Groceries,Cash on Delivery
CUST6366,Keyboard,512.2,23/01/2022,Home Appliances,PayPal
CUST6160,Keyboard,271.54,29/01/2022,Beauty,Credit Card
CUST6440,Laptop,300.23,23/08/2022,Sports,Credit Card
CUST6140,Smartwatch,506.83,04/11/2023,Automotive,PayPal
CUST7533,Mouse,1122.17,28/03/2023,Sports,PayPal
CUST7885,Monitor,59.01,30/06/2023,Sports,Credit Card
CUST9837,Keyboard,1326.09,23/11/2022,Electronics,Debit Card
CUST6434,Gaming Console,1828.39,12/12/2023,Electronics,PayPal
CUST5990,Keyboard,1143.07,06/06/2023,Sports,Credit Card
CUST8273,Camera,250.67,23/04/2023,Toys,Debit Card
CUST1505,Smartphone,1853.71,20/02/2022,Electronics,Bank Transfer
CUST7817,Laptop,1630.57,04/06/2022,Beauty,PayPal
CUST6982,Monitor,681.33,13/02/2023,Electronics,PayPal
CUST6980,Headphones,203.98,11/08/2022,Books,Debit Card
CUST2050,Tablet,251.37,20/09/2023,Beauty,Credit Card
CUST8314,Tablet,1117.84,16/04/2022,Home Appliances,Debit Card
CUST6252,Smartphone,1528,19/07/2023,Home Appliances,Cash on Delivery
CUST8090,Camera,1356.61,03/04/2022,Home Appliances,Debit Card
CUST3788,Smartwatch,288.57,14/05/2022,Beauty,Bank Transfer
CUST8548,Mouse,1889.06,27/12/2023,Beauty,Bank Transfer
CUST3281,Smartwatch,1170.19,02/07/2022,Automotive,Bank Transfer
CUST9049,Laptop,1206.29,31/03/2023,Automotive,PayPal
CUST2082,Headphones,1134.85,23/01/2022,Beauty,Bank Transfer
CUST3433,Headphones,1501.78,21/11/2022,Groceries,PayPal
CUST4917,Monitor,376.44,29/05/2022,Books,Cash on Delivery
CUST5769,Keyboard,434.87,23/03/2023,Groceries,Credit Card
CUST7938,Monitor,1306.84,09/10/2023,Toys,PayPal
CUST2294,Mouse,1228.17,03/07/2022,Groceries,PayPal
CUST9696,Gaming Console,1713,27/08/2022,Toys,Bank Transfer
CUST5043,Smartphone,116.4,15/05/2023,Toys,Credit Card
CUST4003,Keyboard,629.6,06/06/2023,Electronics,Cash on Delivery
CUST4658,Smartphone,1903.14,12/12/2023,Beauty,Debit Card
CUST7992,Headphones,1531.41,23/07/2022,Books,Debit Card
CUST8661,Headphones,935.22,21/10/2022,Books,Debit Card
CUST3873,Camera,309.57,05/10/2022,Furniture,PayPal
CUST6312,Mouse,610.04,13/11/2022,Automotive,PayPal
CUST7617,Keyboard,1849.71,02/03/2023,Electronics,PayPal
CUST7978,Smartwatch,641.5,25/12/2022,Fashion,Debit Card
CUST5978,Mouse,934.01,25/04/2022,Books,Cash on Delivery
CUST4094,Mouse,967.52,10/08/2023,Sports,Bank Transfer
CUST8473,Tablet,164.64,27/12/2022,Fashion,Credit Card
CUST3181,Monitor,249.23,16/10/2023,Home Appliances,PayPal
CUST5248,Laptop,93.16,26/02/2023,Fashion,PayPal
CUST6544,Tablet,1361.8,03/03/2023,Toys,PayPal
CUST5802,Headphones,211.01,10/04/2023,Electronics,Credit Card
CUST4561,Laptop,1850.19,18/05/2023,Electronics,PayPal
CUST8528,Headphones,151.65,12/04/2022,Automotive,Debit Card
CUST5081,Smartphone,1719.99,01/01/2024,Toys,Bank Transfer
CUST7051,Camera,1146.46,22/06/2023,Fashion,Bank Transfer
CUST8924,Smartwatch,257.51,29/01/2022,Fashion,Bank Transfer
CUST4011,Tablet,1696.94,04/05/2023,Home Appliances,Credit Card
CUST4952,Gaming Console,398.32,12/11/2022,Furniture,Credit Card
CUST2688,Laptop,734.27,13/01/2022,Home Appliances,Cash on Delivery
CUST5711,Smartphone,1440.15,12/05/2022,Electronics,Debit Card
CUST3744,Mouse,154.94,09/08/2023,Furniture,PayPal
CUST4755,Gaming Console,497.34,14/06/2022,Groceries,Bank Transfer
CUST5415,Keyboard,900.74,05/03/2023,Toys,Debit Card
CUST9260,Keyboard,1027.04,19/11/2023,Books,Cash on Delivery
CUST1969,Tablet,138.84,28/08/2023,Electronics,Debit Card
CUST7393,Laptop,308.65,26/08/2022,Electronics,Debit Card
CUST3390,Laptop,1458.33,19/01/2022,Books,PayPal
CUST2086,Mouse,1230.24,12/12/2022,Electronics,Credit Card
CUST1634,Tablet,1921.83,10/12/2023,Automotive,Credit Card
CUST5695,Headphones,1279.33,18/10/2022,Furniture,Bank Transfer
CUST1123,Smartwatch,1275.16,11/09/2023,Beauty,PayPal
CUST8864,Smartwatch,775.62,06/10/2023,Books,Bank Transfer
CUST2524,Monitor,1576.97,03/05/2023,Furniture,Credit Card
CUST4573,Gaming Console,686.26,01/04/2023,Groceries,PayPal
CUST5810,Gaming Console,68.53,23/07/2022,Fashion,Bank Transfer
CUST4567,Headphones,1515.16,20/08/2022,Sports,Debit Card
CUST2411,Tablet,753.1,17/07/2023,Groceries,Credit Card
CUST7995,Tablet,1518.4,20/05/2022,Electronics,PayPal
CUST9452,Tablet,1593.09,24/02/2022,Electronics,Debit Card
CUST8974,Smartphone,191.16,11/06/2022,Home Appliances,Credit Card
CUST4068,Smartphone,461.23,25/11/2022,Sports,Debit Card
CUST2410,Headphones,925.76,13/10/2023,Furniture,Debit Card
CUST6942,Tablet,193.29,21/11/2022,Books,Debit Card
CUST8704,Tablet,1195.93,04/03/2023,Toys,Bank Transfer
CUST8301,Smartphone,1375.52,31/12/2022,Sports,Cash on Delivery
CUST2185,Smartwatch,1046,06/06/2022,Home Appliances,Credit Card
CUST9856,Gaming Console,1945.8,24/04/2023,Home Appliances,Cash on Delivery
CUST2730,Mouse,1301.11,15/04/2022,Electronics,Bank Transfer
CUST7443,Smartwatch,938.76,15/06/2023,Electronics,PayPal
CUST8386,Laptop,1152.38,09/02/2022,Furniture,Credit Card
CUST8058,Tablet,1706.15,14/12/2022,Sports,PayPal
CUST4939,Gaming Console,1230.5,25/11/2022,Sports,PayPal
CUST1941,Tablet,332.56,11/02/2022,Groceries,Credit Card
CUST5717,Monitor,1683.27,05/02/2022,Groceries,PayPal
CUST9050,Gaming Console,210.74,06/02/2023,Groceries,Bank Transfer
CUST4898,Smartphone,1751.42,23/06/2022,Books,Bank Transfer
CUST5382,Gaming Console,539.66,27/03/2023,Electronics,Cash on Delivery
CUST9177,Keyboard,1908.47,06/02/2023,Toys,Debit Card
CUST1268,Laptop,1791.93,26/08/2022,Groceries,PayPal
CUST9311,Smartwatch,1440.08,09/11/2023,Fashion,Debit Card
CUST7064,Laptop,1872.27,14/02/2022,Books,Credit Card
CUST1181,Smartwatch,302.62,20/04/2022,Automotive,Bank Transfer
CUST1629,Mouse,468.72,24/06/2023,Groceries,PayPal
CUST9638,Keyboard,663.65,07/03/2022,Automotive,Cash on Delivery
CUST7816,Smartphone,717.4,26/11/2022,Automotive,Credit Card
CUST8249,Keyboard,1750.02,14/07/2023,Furniture,Debit Card
CUST8402,Tablet,1432.73,04/08/2022,Automotive,PayPal
CUST9901,Tablet,1468.77,22/09/2022,Fashion,Debit Card
CUST2065,Headphones,1959.51,13/09/2022,Automotive,Bank Transfer
CUST4504,Smartwatch,1233.9,13/08/2023,Fashion,PayPal
CUST2286,Laptop,926.4,28/12/2023,Automotive,Cash on Delivery
CUST3364,Laptop,1505.56,27/08/2022,Groceries,PayPal
CUST2567,Keyboard,811.74,27/05/2022,Furniture,Debit Card
CUST2267,Monitor,1165.58,15/04/2022,Automotive,Debit Card
CUST4066,Monitor,768.33,08/04/2022,Fashion,Cash on Delivery
CUST9227,Smartphone,1835.22,06/06/2022,Home Appliances,Bank Transfer
CUST9159,Gaming Console,1944,21/05/2023,Fashion,Debit Card
CUST2570,Smartwatch,1223.78,10/07/2022,Home Appliances,Credit Card
CUST7518,Gaming Console,341.21,12/09/2023,Furniture,Cash on Delivery
CUST8227,Gaming Console,212.93,11/01/2023,Beauty,Cash on Delivery
CUST8869,Smartwatch,1790.69,02/09/2023,Books,Credit Card
CUST6109,Laptop,1070.25,08/04/2022,Toys,PayPal
CUST6195,Tablet,1671.78,20/08/2023,Electronics,Credit Card
CUST7478,Smartphone,1092.26,06/11/2022,Furniture,PayPal
CUST2033,Laptop,1543.34,22/04/2023,Books,Debit Card
CUST4948,Smartphone,1105.1,11/01/2023,Beauty,Credit Card
CUST3003,Headphones,824.74,10/02/2022,Beauty,Cash on Delivery
CUST1048,Monitor,311.69,18/05/2023,Sports,PayPal
CUST5114,Gaming Console,961.89,20/10/2022,Toys,Cash on Delivery
CUST8312,Tablet,782.91,06/03/2022,Home Appliances,Bank Transfer
CUST3602,Smartphone,1032.24,20/07/2023,Electronics,Credit Card
CUST4752,Smartwatch,11.68,08/11/2022,Electronics,Debit Card
CUST8983,Mouse,805.72,17/08/2022,Furniture,Debit Card
CUST8877,Headphones,1597.89,26/07/2023,Beauty,PayPal
CUST3910,Tablet,1150.12,09/04/2023,Books,Cash on Delivery
CUST9376,Mouse,1257.27,17/06/2023,Automotive,Debit Card
CUST5589,Tablet,1813.04,28/07/2023,Furniture,Debit Card
CUST2373,Gaming Console,1610.32,11/07/2022,Toys,Cash on Delivery
CUST2219,Headphones,1535.66,01/10/2023,Sports,Credit Card
CUST9680,Tablet,1280.51,21/11/2023,Electronics,Bank Transfer
CUST4506,Tablet,1116.07,23/03/2023,Toys,Cash on Delivery
CUST1510,Camera,1727.36,08/02/2023,Groceries,Bank Transfer
CUST4624,Laptop,965.86,03/10/2023,Home Appliances,Debit Card
CUST3525,Mouse,1080.45,28/10/2022,Toys,Credit Card
CUST9599,Tablet,722.88,29/09/2023,Sports,Bank Transfer
CUST4177,Gaming Console,740.6,22/06/2023,Toys,Debit Card
CUST4061,Keyboard,283.37,28/01/2022,Home Appliances,Credit Card
CUST4053,Smartwatch,94.92,12/12/2022,Toys,PayPal
CUST2954,Smartphone,78.14,19/04/2022,Books,PayPal
CUST4195,Headphones,855.62,27/07/2022,Electronics,Cash on Delivery
CUST3162,Keyboard,1128.89,18/02/2023,Home Appliances,Debit Card
CUST4762,Tablet,629.49,07/04/2023,Furniture,Bank Transfer
CUST5000,Gaming Console,877.37,10/06/2022,Fashion,Cash on Delivery
CUST3707,Monitor,1279.8,24/09/2023,Furniture,PayPal
CUST4569,Monitor,692.26,24/11/2022,Automotive,Debit Card
CUST6274,Gaming Console,1636.96,05/01/2022,Furniture,PayPal
CUST5911,Smartwatch,609.99,01/12/2023,Sports,Debit Card
CUST4338,Tablet,1813.32,22/01/2023,Groceries,Cash on Delivery
CUST8592,Monitor,1088.6,14/09/2022,Electronics,Credit Card
CUST9883,Monitor,1340.78,16/06/2022,Automotive,Credit Card
CUST6518,Tablet,1991.98,23/12/2023,Fashion,Bank Transfer
CUST1929,Headphones,474.85,29/06/2023,Furniture,Credit Card
CUST1433,Headphones,1456.17,21/02/2022,Electronics,PayPal
CUST2225,Camera,1929.34,19/05/2023,Furniture,PayPal
CUST9882,Mouse,988.62,23/01/2023,Electronics,Cash on Delivery
CUST8607,Smartphone,261.41,31/08/2023,Fashion,Bank Transfer
CUST4354,Mouse,684.98,04/01/2022,Furniture,Credit Card
CUST8894,Tablet,223.04,24/07/2023,Home Appliances,Bank Transfer
CUST3779,Laptop,1594.47,14/03/2023,Sports,Bank Transfer
CUST7489,Mouse,540.52,30/04/2022,Electronics,Cash on Delivery
CUST2433,Smartphone,456.95,05/12/2022,Books,Debit Card
CUST6521,Tablet,690.98,07/05/2023,Automotive,Cash on Delivery
CUST4351,Headphones,1169.74,22/12/2023,Beauty,Credit Card
CUST6943,Keyboard,195.97,09/05/2023,Automotive,Debit Card
CUST8698,Headphones,553.05,05/07/2022,Fashion,Credit Card
CUST3215,Laptop,98.82,24/11/2022,Home Appliances,Debit Card
CUST7174,Smartphone,101.27,17/06/2022,Home Appliances,Bank Transfer
CUST8341,Smartwatch,1836.79,09/05/2023,Fashion,Debit Card
CUST2702,Monitor,265.96,21/05/2022,Beauty,Bank Transfer
CUST7272,Gaming Console,627.07,01/05/2023,Fashion,Cash on Delivery
CUST4936,Tablet,1395.06,07/02/2023,Fashion,PayPal
CUST5675,Tablet,868.18,13/11/2022,Books,Credit Card
CUST8816,Gaming Console,1762.65,31/12/2022,Beauty,Cash on Delivery
CUST3804,Keyboard,1501.07,20/06/2023,Toys,Debit Card
CUST7351,Mouse,750.44,18/02/2022,Home Appliances,PayPal
CUST4521,Monitor,370.77,14/10/2022,Automotive,Debit Card
CUST8985,Headphones,280.98,09/08/2023,Home Appliances,Bank Transfer
CUST5066,Monitor,1555.11,19/02/2022,Groceries,Debit Card
CUST6052,Smartphone,1293.6,27/03/2022,Home Appliances,PayPal
CUST1863,Gaming Console,510.19,04/03/2022,Furniture,PayPal
CUST5651,Tablet,211.11,13/09/2023,Groceries,PayPal
CUST8530,Smartphone,1347.58,11/07/2023,Furniture,Credit Card
CUST7215,Headphones,483.41,30/07/2022,Electronics,PayPal
CUST6773,Smartphone,1278.94,03/08/2022,Beauty,Credit Card
CUST9729,Smartphone,1308.94,30/03/2023,Sports,PayPal
CUST1162,Smartwatch,1430.44,17/04/2023,Automotive,Debit Card
CUST3407,Keyboard,326.56,08/09/2022,Toys,Bank Transfer
CUST4500,Camera,64.12,30/03/2023,Books,Credit Card
CUST2192,Smartwatch,1910.3,11/08/2022,Automotive,Bank Transfer
CUST1119,Mouse,1541.66,16/09/2022,Sports,PayPal
CUST5997,Gaming Console,492.87,27/09/2022,Groceries,Credit Card
CUST8939,Mouse,408.07,08/09/2022,Groceries,Cash on Delivery
CUST3313,Headphones,1529.67,06/06/2022,Beauty,Cash on Delivery
CUST3588,Smartphone,1400.79,02/01/2022,Electronics,PayPal
CUST6434,Keyboard,510.91,28/08/2023,Groceries,PayPal
CUST2774,Keyboard,1369.17,04/06/2022,Books,Cash on Delivery
CUST1702,Headphones,1846.42,20/09/2022,Sports,Debit Card
CUST9254,Monitor,1085.59,25/02/2023,Furniture,PayPal
CUST3471,Mouse,1766.61,15/04/2023,Automotive,Bank Transfer
CUST1822,Camera,1207.46,13/11/2022,Sports,Credit Card
CUST2160,Laptop,352.01,16/09/2023,Books,PayPal
CUST7193,Headphones,1697.07,14/04/2022,Books,PayPal
CUST1472,Laptop,812.73,24/02/2022,Automotive,Debit Card
CUST3102,Tablet,1994.87,03/01/2022,Electronics,Credit Card
CUST5751,Gaming Console,1992.92,15/02/2023,Fashion,PayPal
CUST6426,Monitor,884.33,01/04/2023,Books,Credit Card
CUST8690,Monitor,1055.96,21/12/2022,Books,Bank Transfer
CUST6519,Laptop,911.42,15/10/2022,Furniture,Bank Transfer
CUST8795,Tablet,527.88,16/02/2023,Home Appliances,PayPal
CUST9477,Gaming Console,1694.52,15/07/2023,Toys,Credit Card
CUST2988,Keyboard,614.71,12/10/2022,Fashion,Cash on Delivery
CUST9744,Smartwatch,400.89,20/12/2023,Home Appliances,PayPal
CUST6918,Keyboard,607.09,10/04/2023,Fashion,Cash on Delivery
CUST7404,Laptop,1831.95,15/09/2022,Fashion,Credit Card
CUST5580,Laptop,1098.37,26/03/2022,Electronics,Debit Card
CUST9882,Smartphone,1748.63,22/01/2022,Automotive,Bank Transfer
CUST4804,Laptop,1436.64,08/09/2023,Fashion,Cash on Delivery
CUST1828,Mouse,557.47,03/05/2022,Furniture,PayPal
CUST8193,Smartphone,364.67,14/05/2023,Automotive,Cash on Delivery
CUST8899,Gaming Console,407.17,04/06/2022,Automotive,Bank Transfer
CUST6653,Gaming Console,948.94,27/08/2022,Beauty,Bank Transfer
CUST3725,Smartphone,1787.6,15/10/2022,Sports,Cash on Delivery
CUST2813,Mouse,223.65,24/08/2023,Groceries,Bank Transfer
CUST9613,Headphones,206.3,20/04/2023,Groceries,Cash on Delivery
CUST3480,Mouse,1321.06,09/05/2022,Automotive,Bank Transfer
CUST6684,Tablet,665.25,27/10/2023,Fashion,Debit Card
CUST5562,Smartwatch,604.56,19/11/2023,Automotive,Credit Card
CUST5927,Monitor,1064.93,25/01/2023,Toys,Debit Card
CUST2176,Smartwatch,294.03,17/12/2022,Furniture,Cash on Delivery
CUST1118,Camera,1388.02,17/06/2022,Fashion,Bank Transfer
CUST8689,Mouse,955.49,22/04/2022,Home Appliances,PayPal
CUST8976,Mouse,861.2,21/02/2023,Sports,Bank Transfer
CUST2378,Smartphone,1820.34,15/10/2023,Beauty,Bank Transfer
CUST5756,Mouse,1178.99,11/10/2022,Groceries,Cash on Delivery
CUST7705,Gaming Console,727.7,26/12/2022,Automotive,PayPal
CUST6825,Laptop,1851.77,20/11/2023,Groceries,Bank Transfer
CUST8184,Monitor,1260.41,15/06/2023,Groceries,PayPal
CUST1652,Laptop,102.55,21/07/2022,Furniture,Cash on Delivery
CUST3447,Mouse,218.25,07/11/2022,Automotive,Debit Card
CUST9416,Monitor,1408.84,04/07/2023,Books,Cash on Delivery
CUST3387,Keyboard,1959.76,28/06/2022,Toys,PayPal
CUST2621,Laptop,1817,26/07/2023,Groceries,Credit Card
CUST3763,Smartphone,964.15,06/04/2023,Toys,Debit Card
CUST9921,Gaming Console,1367.57,28/04/2022,Sports,Credit Card
CUST4451,Tablet,1259.26,06/09/2022,Fashion,Debit Card
CUST8657,Mouse,544.1,01/02/2023,Furniture,Bank Transfer
CUST4097,Smartwatch,600.6,03/03/2023,Fashion,Cash on Delivery
CUST4517,Smartwatch,1798.65,13/04/2023,Books,Debit Card
CUST1283,Camera,1723.48,19/07/2023,Automotive,Bank Transfer
CUST3121,Laptop,793.41,06/03/2022,Automotive,Credit Card
CUST2079,Smartphone,136.17,25/09/2022,Home Appliances,Bank Transfer
CUST6280,Keyboard,1059.99,14/05/2023,Electronics,Credit Card
CUST2103,Tablet,1329.83,16/05/2022,Furniture,Cash on Delivery
CUST7368,Gaming Console,1790.06,29/11/2023,Automotive,Bank Transfer
CUST2302,Keyboard,872.77,04/10/2023,Automotive,Debit Card
CUST5027,Laptop,141.5,25/12/2022,Furniture,Credit Card
CUST3700,Smartphone,1860.23,07/07/2022,Groceries,Debit Card
CUST6170,Gaming Console,1172,09/01/2023,Furniture,Cash on Delivery
CUST8680,Monitor,413.87,03/07/2023,Groceries,Cash on Delivery
CUST4454,Camera,1584.72,29/08/2023,Beauty,Credit Card
CUST1588,Smartwatch,317.04,20/06/2022,Electronics,PayPal
CUST2548,Tablet,1526.46,25/09/2022,Electronics,Debit Card
CUST3205,Smartphone,346.76,05/02/2023,Toys,PayPal
CUST1066,Monitor,1253.6,26/09/2022,Sports,Debit Card
CUST6802,Tablet,615.7,08/11/2022,Sports,Debit Card
CUST3822,Laptop,1728.51,01/12/2023,Automotive,Bank Transfer
CUST2870,Camera,946.36,24/03/2023,Electronics,Credit Card
CUST4116,Tablet,1518.68,23/04/2022,Fashion,Debit Card
CUST3437,Smartwatch,38.79,18/03/2022,Automotive,Credit Card
CUST4970,Monitor,1019.69,31/08/2022,Automotive,Debit Card
CUST5971,Keyboard,208.08,04/09/2022,Furniture,Cash on Delivery
CUST7990,Tablet,1514.28,03/06/2023,Beauty,Debit Card
CUST9325,Mouse,1193.04,13/03/2023,Groceries,Cash on Delivery
CUST5774,Monitor,1080.28,23/09/2022,Furniture,Bank Transfer
CUST3953,Smartphone,335,28/10/2022,Groceries,Bank Transfer
CUST7392,Mouse,712.25,11/10/2023,Fashion,Debit Card
CUST3812,Gaming Console,538.51,16/09/2023,Beauty,Debit Card
CUST9412,Camera,1386.28,31/12/2023,Groceries,Debit Card
CUST7790,Smartphone,208.12,24/06/2023,Home Appliances,Cash on Delivery
CUST3042,Smartphone,597.42,07/09/2022,Groceries,Cash on Delivery
CUST7630,Laptop,285.4,11/06/2023,Fashion,PayPal
CUST8234,Camera,381.66,14/07/2023,Fashion,Debit Card
CUST8605,Camera,820.49,30/07/2022,Beauty,Debit Card
CUST6701,Headphones,470.84,26/09/2023,Books,Bank Transfer
CUST8912,Smartwatch,1917.33,03/07/2022,Beauty,Bank Transfer
CUST1076,Smartphone,1415.74,26/10/2022,Books,Cash on Delivery
CUST9155,Smartphone,962.83,09/03/2023,Furniture,Bank Transfer
CUST1187,Smartwatch,703.6,04/12/2023,Automotive,Credit Card
CUST7324,Laptop,1334.33,15/03/2023,Home Appliances,Debit Card
CUST7724,Smartphone,21.5,18/02/2023,Sports,Debit Card
CUST3502,Laptop,323.39,30/10/2022,Sports,Credit Card
CUST6913,Tablet,1062.08,29/06/2022,Fashion,Credit Card
CUST1074,Headphones,1721.22,05/06/2023,Home Appliances,Bank Transfer
CUST9010,Gaming Console,121.47,17/03/2022,Groceries,Debit Card
CUST5589,Mouse,1717.19,13/11/2023,Automotive,Bank Transfer
CUST5170,Mouse,352.78,02/06/2022,Electronics,Bank Transfer
CUST2066,Keyboard,1033.33,16/02/2023,Sports,Credit Card
CUST1462,Keyboard,938.8,28/07/2023,Books,Bank Transfer
CUST8558,Mouse,1811.75,10/09/2022,Toys,Credit Card
CUST6018,Monitor,1332.07,12/02/2023,Automotive,PayPal
CUST8403,Monitor,1182.33,30/01/2022,Groceries,Debit Card
CUST2419,Keyboard,1881.07,07/04/2022,Groceries,Debit Card
CUST9853,Smartphone,1716.49,03/07/2023,Electronics,Debit Card
CUST1450,Gaming Console,597.58,31/10/2022,Electronics,Cash on Delivery
CUST9105,Gaming Console,917.34,09/09/2022,Sports,PayPal
CUST7654,Laptop,1160.92,03/04/2022,Beauty,PayPal
CUST4425,Mouse,979.13,15/02/2023,Beauty,Bank Transfer
CUST4970,Monitor,617.25,28/08/2022,Groceries,PayPal
CUST8733,Headphones,1236.01,18/08/2023,Electronics,Credit Card
CUST6883,Mouse,1085.13,08/08/2022,Automotive,PayPal
CUST1915,Headphones,1795.63,09/07/2023,Beauty,Debit Card
CUST9040,Monitor,796.16,05/01/2022,Sports,PayPal
CUST2088,Tablet,1269.68,10/12/2023,Home Appliances,Debit Card
CUST4311,Tablet,1696.36,14/04/2022,Automotive,Debit Card
CUST1375,Tablet,183.01,14/06/2023,Electronics,PayPal
CUST5065,Tablet,1839.4,01/02/2022,Beauty,PayPal
CUST1309,Gaming Console,380.52,25/03/2023,Furniture,PayPal
CUST1922,Smartphone,1045.13,20/03/2022,Groceries,PayPal
CUST4563,Smartwatch,90.24,28/12/2023,Furniture,Credit Card
CUST6351,Smartphone,1000.23,13/11/2023,Electronics,Bank Transfer
CUST4924,Camera,1184.09,10/05/2022,Sports,Credit Card
CUST8543,Smartphone,602.46,30/09/2023,Home Appliances,Credit Card
CUST2216,Smartwatch,1828.81,26/03/2022,Beauty,Credit Card
CUST1954,Keyboard,113.62,17/06/2022,Beauty,Credit Card
CUST4071,Gaming Console,1897.26,16/06/2023,Beauty,Credit Card
CUST5288,Camera,567.76,05/08/2022,Automotive,Bank Transfer
CUST2806,Mouse,190,22/03/2022,Toys,Debit Card
CUST3312,Tablet,843.93,11/11/2022,Fashion,Debit Card
CUST1359,Smartwatch,1457.15,02/01/2022,Books,PayPal
CUST4179,Tablet,1758.58,09/09/2022,Groceries,PayPal
CUST7770,Tablet,1294.35,18/06/2023,Sports,Credit Card
CUST9305,Headphones,712.42,08/07/2023,Groceries,Credit Card
CUST9143,Smartwatch,1296.33,01/06/2023,Automotive,Bank Transfer
CUST6353,Camera,623.63,23/11/2022,Beauty,Bank Transfer
CUST7872,Laptop,1730.15,19/12/2023,Books,Cash on Delivery
CUST2115,Smartphone,587.53,30/03/2022,Home Appliances,Debit Card
CUST7480,Smartphone,1377.76,06/10/2023,Groceries,PayPal
